,reviewId,content,happy,unhappy,Neutral
3041,ff730823-1536-44a4-988a-17d3cf723b19,"Enhancements: 1) ability to pick an old order and reorder same items; 2) add Favorites to app and ability to add restaurants, supermarkets, and others to it: 3) ability to add multiple locations with own location names (not just 3 with prefixed names). Thanks.",0.249,0.0,0.751
3042,d413a562-0f20-4c3b-8f05-a922e37e9caf,"Very bad experience, I order 22 sar meal from a restaurant and when I paid they deduced 40 sar?? Be careful, they are not clear",0.059,0.235,0.705
3043,44cbd755-d3b7-43a1-8b02-23f6df819b53,Excellent service.,0.787,0.0,0.213
3044,bfdd2187-6f1c-413f-9072-1077e934bc3c,Nice,1.0,0.0,0.0
3045,742a539f-33eb-46f9-abbc-893e25ce5f5f,تجربة سيئة مع التطبيق يلغي الطلب بعد ساعة,0.0,0.0,1.0
3046,69fccb55-5584-492d-885e-aa52d854965d,Very good App 👍👌,0.516,0.0,0.484
3047,3df29068-5a92-4782-8844-cd0a491859a4,Best service ever ... thanks for all team,0.542,0.0,0.458
3048,b6938f21-2e45-457d-932c-a100446bfc28,Increased prices than the restaurants. Charging extra plus delivery fees.,0.189,0.0,0.811
3049,bd8ca58d-8821-41e7-9dff-b1522fcfe603,"Deduct delivery charges while availing free delivery offer as per application, and also on invoice the delivery amount is not included",0.135,0.086,0.779
3050,79d4feec-9c9b-4f7e-bc1b-ae3931ecdad0,Great application and Mind blowing offers always Thankyou hungar station😘😘😘😍😍😍🥰🥰🥰😋,0.313,0.0,0.687
3051,61531061-372c-4523-9ffb-fa82d52806c6,"9, s I yob9",0.0,0.0,1.0
3052,fa29e07c-b5bb-48fc-820f-b28968a41329,Not that good,0.0,0.546,0.454
3053,d3f24897-0b6f-4836-8be7-65dc6a1ab911,EPIC,0.0,0.0,1.0
3054,3638175c-ce8d-4ee4-a79f-be270e3ce24f,Thank you I personally love it and exceeded all my expectations.,0.456,0.0,0.544
3055,8c7ed5a4-6cdb-4853-a06a-ac73ae7695cd,very accomodating apps,0.0,0.0,1.0
3056,6b82f065-1a08-4ee0-9f95-dd1d8380f7d3,nice,1.0,0.0,0.0
3057,955948d7-7100-4afd-8f57-262abc72d7ec,good,1.0,0.0,0.0
3058,91d73231-0d28-484d-ae68-34ce31b81a10,لا يوجد خدمة عملاء يطلب مني تحديث التطبيق لآخر نسخة على الرغم من انه محدث لآخر نسخة,0.0,0.0,1.0
3059,f77007e1-f8bc-4d08-9513-ec1ec2957be1,تطبيق سيئ,0.0,0.0,1.0
3060,25b4014d-049a-4436-9890-73f376763998,التطبيق يزيد اسعار الوجبات وفوق كذا يكون عليه فلوس توصيل مثلا مطعم البيك سعر المسحب ال10 قطع ب 16 ريال ولمن تروح للتطبيق تلقى سعر الوجبه نفسها ب 19.5,0.0,0.0,1.0
3061,976e2a24-a9ca-4cb9-83c6-e6c57195c756,Good,1.0,0.0,0.0
3062,d87ecd6d-0c9d-4644-a50b-9461c3a595bc,Good,1.0,0.0,0.0
3063,340166fc-cf65-48ec-946e-8e8bcdafe8f3,"Way better than before, your go to for food delivery 👍",0.244,0.0,0.756
3064,578f97e6-af9e-4e24-ba1c-11a692a8c9ff,"Very bad experience with Roma way. I ordered pizzas and these were the worst pizza of my life. The meat had a smell. There was literally oil tipping down from ranch pizza. Also pizzas were soggy, seemed they put the frozen stuff in oven without even properly cooking it. Hungerstation driver didn't know English and he didn't come to exact building so I had to go allntje way to the road to take the delivery.",0.0,0.101,0.899
3065,e75c0148-0621-4d7a-ba54-a0f9dc1b99d2,"Mistake If an item is ordered then there is no option to cancel or replace it, if you want to cancel the order then it can not happen, it is very rubbish app,",0.034,0.227,0.739
3066,870dd958-19b5-4655-b504-d4a921e3fedc,waiting forever,0.0,0.0,1.0
3067,d991efea-8ed4-4cb1-98de-25c2304988e2,good,1.0,0.0,0.0
3068,44439c4b-c484-424f-8fc3-9edc7e079f86,Customer service lacks. I have asked them about changing my phone number as a customer and it takes them forever to reply to my messages. I have emailed them already for more than 2 months and still nothing.,0.038,0.0,0.962
3069,b2a7883a-79f0-4e24-95e4-acb6d0faaaa6,Such a pathetic customer service. They are suppose to get back to me on my ticket in 24hrs and its 3days without any response.,0.0,0.144,0.856
3070,ddf9a25a-c91f-4e66-84eb-be9c607742ab,"Drivers are illiterate ,",0.0,0.0,1.0
3071,5e5d5f9e-509f-41de-87ac-e48c440c41b8,التطبيق لا يعمل بشكل صحيح ولا يظهر حالة الطلب. هاتف أندرويد 10,0.0,0.0,1.0
3072,1f8fe577-5ece-4916-8658-1f28863cb93f,There should be a rating system for the feedback and there is hardly any Pakistani food outlet.,0.0,0.0,1.0
3073,d04c34b8-04fd-4fa7-8e21-9a9c6b77d198,طلبت من مطعم والطلب جاني متأخر وناقص طبعا ماعندهم رقم تواصل ولا يتكلمون معك بالتويتر رفعت شكوى عن طريق التطبيق وقال بنتواصل معك عن طريق الايميل خلال ٥-٧ ايام غير المصيبة ذي مرت المدة وزيادة وللان ماتواصلوا معي ولا يردون عالاقل لو كان هذا التطبيق تطبيق محترم والعاملين فيه يقدرون العميل كان يرجعون قيمة اللي ماجا ويعوضوني انهم يرسلونه لي ولكن للاسف مجموعة من الفشلة وهمهم الفلوس والدعاية بس وحسبي الله ونعم الوكيل فيهم وتم حذف التطبيق وتوبة وتوبة وتوبة والله اتعامل معكم مرة ثانية,0.0,0.0,1.0
3074,da09d8e8-315b-4807-a9cf-9745082c8620,faster delivery..,0.0,0.0,1.0
3075,89d9c949-e62c-4aa1-b201-00424e05c9cf,Food delivery was okay but customer service was bad I contacted the help center about my issue of why I can't use my credit balance to pay they said that they will contact me within 4 hours but I waited 7 hours and nobody contacted me honestly I think that they should improve customer service and prices.,0.195,0.138,0.667
3076,fd60ad9a-5431-4a2d-8a53-f0df589716c5,خايس لكن قيمته عشره عشان ندعم شباب الوطن,0.0,0.0,1.0
3077,b30e6da6-95a0-491c-a881-b1fecbffcd7a,🤏,0.0,0.0,0.0
3078,d1bfdc0b-2aed-49fc-8c3d-ac3883b2420a,it's so prefect but the only problem is the delivery price,0.0,0.262,0.738
3079,d12f687c-82c5-4758-8067-483af241c215,sometimes they skip orders till still money wallet but i cant get it if its cash on delivery should be using card wich is i dont have them😣😣😣,0.0,0.0,1.0
3080,745369ee-615d-45a2-b828-7c83676c2e44,No good or good,0.644,0.244,0.111
3081,e86cfadf-28a5-4d1a-a946-3a7b2b049219,bad,0.0,1.0,0.0
3082,474ddf58-c62a-444c-ada8-3b014a560045,الأسعار في التطبيق أكثر من اسعار المطاعم و لاحظت هذا الشيء كثير. انا اوكي أتفهم ان هانقرستيشن ياخذ حقه لكن أسعار التوصيل أيضآ عالية !!! للأسف هذي غير مصداقية من ناحيتكم و المفروض على الأقل تخبرون مستخدمينكم.,0.0,0.0,1.0
3083,af0d29ee-6087-4385-8926-20a8e569e779,"Very very good convenient way for eat, save time and money.",0.426,0.0,0.574
3084,d8d3d98d-36dc-4c90-b8a6-52722d0396d5,To good,0.744,0.0,0.256
3085,6aad15aa-972f-421e-b3de-ceda259b2b80,الله لا يوفقكم طلبت مرتين لكن الطلب اتكنسل لحاله,0.0,0.0,1.0
3086,56d8e23c-98c4-408f-b5fa-039467e75a9d,"04 Feb, 2022, didn't get the delivery, but the app says delivered, driver left it in some other building , that too in the lift, The chat agents are not bothered and will just close the chat saying its delivered. Hopeless service.",0.054,0.088,0.858
3087,7b76292b-caa6-416d-bc2d-cf959d6ae046,الموظف غير مؤدب، ولا ساعدني بأي شي، ولافيه وسيلة تواصل غير هذي مع جنابكم، وحلولكم أفضل ما يقال عنها مهينة.. ساعتين أنتظر طلب والسواق يروح أكثر من طلب ويوصله، ويجي الأكل مفتوح وغير مغلف، وفوقها بارد، ولا تقدر تشتكي ولا تقدر تلغي الطب،، تطبيقكم فشل مؤخرا وبإذن الله هذي آخر مرة هنا، ونروح لجاهز أو شقردي,0.0,0.0,1.0
3088,50358164-f2ad-4de8-9531-14b071de54aa,مسهل الدنيا كتير ، لكن التوصيل غالي,0.0,0.0,1.0
3089,b6e57b00-2c2b-4ddd-a957-522f82b61ce6,للأسف أسوأ خدمه عملاء شركه مرت علي ،,0.0,0.0,1.0
3090,04f8decf-1cc0-4445-a5ba-b804546c325e,"If there is 0 star i would have put,your driver just cancelled my order after letting me wait for 1 hour..I don't know what kind of person does that i am really mad cos i am really hungry so i order and he just cancelled like that..Pls train your driver!!",0.049,0.16,0.791
3091,2378192c-bca7-452a-8579-b76c9dde52e7,Good,1.0,0.0,0.0
3092,00a26b61-dccf-43be-98e3-5d46e0dad34c,I love watching it in television so I so much,0.375,0.0,0.625
3093,13254245-a28e-4962-b955-fd035fb11f56,Takes late to arrive and prices are more than often,0.0,0.0,1.0
3094,b22cb55e-18e1-41bc-893e-7ae4d2cb9f66,Good service,0.744,0.0,0.256
3095,e29ff1b7-d7ab-48bd-a032-d8b26987b261,Great!,1.0,0.0,0.0
3096,f1807ce8-41f4-4a06-992b-2aa6021d3f37,Worst,0.0,1.0,0.0
3097,001dc9ba-b873-4d11-b69e-5fbef59365ef,تجربة سيئه ، ٣ مرات قدمت شكوى ، ما انحلت ولا حد تواصل معي خسارة بالفلوس عالفاضي,0.0,0.0,1.0
3098,70b86b9f-974b-4918-912c-4bf28a48034c,💜,0.0,0.0,0.0
3099,05ade947-2144-4276-bb5e-db6836349876,Useless app Don't bother,0.298,0.41,0.293
3100,a4f2b4e3-9699-4f8f-8cb7-d56f46184e29,helpful,1.0,0.0,0.0
3101,70eef986-0966-4f32-86ca-318735cfa4d4,"A great delivery service, thanks for making this app!!😎👍🏻",0.558,0.0,0.442
3102,40f9d981-e20c-47cc-9517-cc7eeba82f4e,"Horrible! Most of the time, no customer service or very poor customer service. No option to leave directions. App is not (translation language) friendly when contacting drivers. Looking for another option. If anyone knows a better delivery service please post it. This one is Horrible. Thank you",0.123,0.302,0.575
3103,f76eb073-224f-4363-878b-469931ad83b8,great app and customer service 4 stars because some products lack description and some restaurant menu is not fully listed,0.175,0.098,0.726
3104,23f3ed60-7533-457f-a67e-33d04207b9ba,amazing but there is no Starbucks,0.261,0.304,0.435
3105,073a9bb6-a721-4c7f-88de-d9f3a5e4991c,good,1.0,0.0,0.0
3106,9b5ae7cf-cfaa-481b-b494-07737121d5aa,التواصل مع خدمة العملاء صعب ومعقد اوقات التوصيل طويلة ولا يتم الالتزام بها رسوم التوصيل مرتفعه,0.0,0.0,1.0
3107,0e401f58-a305-4b1d-a505-08c1f7d4882c,اسوء تطبيق للطلبات,0.0,0.0,1.0
3108,6697193d-dd3c-4871-bde0-ff256ba72aa6,Nice,1.0,0.0,0.0
3109,0c7bfec1-02f2-4f17-b72c-7ebde7dbb60b,No support at all. If order is delayed sure you can go to support but can't type or even paste anything. Trashy experience if the rider wants ro delay your order for an hour!,0.135,0.159,0.706
3110,0dc98714-ce7e-4925-9cf2-74d69d74c9c8,Orders don't come and customs service are rude. You will be left hungry for a long time with this app.,0.0,0.143,0.857
3111,97f33847-b303-4a0b-84f3-b6dec3a39d93,كثروا العروض,0.0,0.0,1.0
3112,b5278c2b-7446-4813-8257-d9d19491ee33,The worst non-existent customer support ever which is a joke.,0.327,0.273,0.4
3113,487c7937-25b6-4857-bdbc-a6515b9d0e56,Pathetic service,0.0,0.787,0.213
3114,3327906c-9e4e-4e8b-85cc-f07ea2b3bcd6,التطبيق أصبح لا يظهر نافذة المحادثة مع المندوب و إنما فقط يظهر رقمه للإتصال به! أرجو إصلاح هذه المشكلة. مع العلم بأن التطبيق محدث لآخر إصدار.,0.0,0.0,1.0
3115,ac350fad-87ce-4b5a-8ac5-d2e94e5be015,هناك عدة ملاحظات عليهم: ١. يظهر لك رسالة بحصولك على عرض نصف السعر وعند الطلب ومحاولة استخدام الكوبون يقولون انتهت مدة العرض ٢. التقييم للخدمة وللمندوبين ليس فيها الا خيارين اما جيد او سيء ٣. لا يظهر اسم المندوب كاملا. ٤. كل من تعاملت معهم من المندوبين تقريبا من الجنسية الهندية. ٥. طلبت من احد المطاعم الذي له عدة فروع لكن ليست كلها بمستوى واحد وتم احضار الطعام من اسوأ الفروع ولم استطع اكمال الطعام ورميت بقية الأكل.,0.0,0.0,1.0
3116,1d88c279-37a7-40b0-ae91-8928c8cf7e69,ياخذ سعر التوصيل وسعر الطلب فيه يفرق عن المحل ما يقارب ٦ريال,0.0,0.0,1.0
3117,8877049a-993c-4dba-bee2-cb35f26c6788,Prefect delivery app.,0.0,0.0,1.0
3118,24df455b-635f-42c2-ad84-23da526a25b6,Very expensive fees,0.0,0.0,1.0
3119,d0b9da2d-3117-44f1-8b1b-49b671475138,please make faster,0.535,0.0,0.465
3120,639e50b0-c695-4c66-85e6-6cf2b24f4f03,Sorry to say but hunger station only follows money I have been long time subscribers of him but three times I have got wrong delivery even my last order they forgot my Pepsi 4 cans and when I called restaurant he said the driver was in phone so hi forgot what we can do one time they send me wrong order and most important one time driver has Stolen my food but as same I can do anything so Decided to uninstall app and order from careem thanks,0.066,0.165,0.77
3121,0e7b64da-edb6-45d8-aa8e-8709064b1c67,is very good App,0.516,0.0,0.484
3122,35279781-d6b2-4c71-819d-d201205591f2,تطبيقكم والموظفين حقكم ومندوبين التوصيل كلكم خايسين. سود الله وجوهكم لا بارك الله فيكم. تطبيق فاشل من شركة فاشلة,0.0,0.0,1.0
3123,d87b3578-016a-4af5-8c07-6b6630219d07,Good app for delivery,0.492,0.0,0.508
3124,62093aee-5d5a-45b6-94e1-35939ae9192d,التطبيق لا يعتمد عليه في التوصيل ممكن بعد فترة انتظار طويلة تجيك رسالة اعتذار عن توصيل الطلب. خدمة العملاء سيئة، الغاء الطلبات غير موجود، تأخير في التوصيل باستمرار، توصيل طلبات ناقصة او اصناف مختلفة عن الطلب الاصلي. المشاكل هذي متكررة.,0.0,0.0,1.0
3125,8f69dd81-c707-44b4-a2f6-d37eb5ac06cb,تأخير في الطلب متوقع الوصول من12:10 إلى 12:20 ولم يصل إلآ الساعة 12:36,0.0,0.0,1.0
3126,308652bb-938d-4ee6-9d8c-1a523649e823,"Your service is falling down exponentially, especially when it comes to your restaurant delivery. Get adjusted or you will be out of the game in a couple of months. #DeliveryHero",0.0,0.054,0.946
3127,8aeb0f9a-07f7-4f11-b7ce-d46cf957f811,تطبيق اكثر من رائع,0.0,0.0,1.0
3128,2d08333e-3e19-4e4e-8940-e7257d29cbd0,"Most of the delivery guy doesn't know basic english also, only arabic they know, which is difficult for non speaking arab.. And few of them are very ill-mannered too..",0.0,0.082,0.918
3129,feb5ea5e-3902-40b3-9034-33dbb422f2e8,Good,1.0,0.0,0.0
3130,69adb626-bd98-48b6-ac7d-7da013f73a01,we need offers,0.0,0.0,1.0
3131,51862964-081b-4a5c-8a0d-9e5f79ca57df,الطلبات تتأخر... ولا يوجد وسيلة للتواصل مع المسؤولين عن التطبيق... يحولول للسائق,0.0,0.0,1.0
3132,4b17590d-1d12-49ce-b7a4-cd5e884fd45d,The app is laggy with last update (ANDROID 12) please fix bugs to make it smother,0.12,0.147,0.733
3133,c23c3074-b018-4b55-8403-f810960d4654,its takes so long to deliver the food,0.0,0.0,1.0
3134,a9f05216-7b4a-41fe-9deb-3f6cf0702170,اسوء برنامج توصيل بالرياض،، دائما الطلبات تتأخر او تتنكسل بدون اي مقدمات.,0.0,0.0,1.0
3135,57a2699d-fd0c-45d4-993c-bc78ff7f66ce,Store is busy,0.0,0.0,1.0
3136,74eaa454-074d-4c9e-9e06-6f88f73e2bf9,"After waiting for 45 minutes, the order just been canceled !!! Without clarifying the reason",0.0,0.0,1.0
3137,471e7f23-8849-4b8f-9f58-594b7e1c469a,Cannot raise a complaint on an order due to no keyboard showing up on my note 9.,0.104,0.122,0.774
3138,00434401-72ea-4666-be6f-e08e641beddd,They dont allow me to use my money from wallet till they expire. Worst app,0.0,0.307,0.693
3139,e19aabf5-2580-4de9-94fc-65b62b478fe7,highly appreciated,0.782,0.0,0.218
3140,bef971c0-33cd-4711-9e70-6bc5d4fb3bc0,الأسعار تختلف عن أسعار المطاعم طبعا أغلى. والتوصيل ١٦ ريال والمطعم ورانا يعني جدا مبالغ فيه.,0.0,0.0,1.0
3141,5fc5da4d-136d-40aa-b743-2061ba3df193,💯💯,0.0,0.0,1.0
3142,40d9ffd1-d650-43ca-88b2-4d33b50402e5,Bad App. always missing items and terrible online customer service.,0.0,0.557,0.443
3143,5e0bfe33-192f-41d8-b940-dde4957ac9a2,Worst app and customer service ever,0.0,0.451,0.549
3144,2bc007ec-7c3e-4d8f-906d-1b5b8c0c9e1f,very good service and delivered very fastly,0.347,0.0,0.653
3145,e6b1eb5f-16a8-4e1a-905d-ee8b599be931,توب التوب,0.0,0.0,1.0
3146,bc502113-ab9e-454e-9877-c4bc696af518,طريقة التقييم لا تفيد يجب ان يكون التقييم اكثر وضوحا اما اختار جيد وسئ فقط فهذا ليس بعادل ولا يفيد الزبون في شى بل يضلل جدا,0.0,0.0,1.0
3147,2eed613c-bc98-4c98-8849-ccb82b7fd70b,Very good,0.762,0.0,0.238
3148,b9a2be60-c270-41a5-8b38-9520817d2c36,"Guys plzz,,,,these people sell the worst food in the world I want this to be solved asap",0.166,0.2,0.634
3149,74ac6b2f-963d-4cc8-9b7c-0846824a098f,very useful,0.762,0.0,0.238
3150,5d0b5f7b-14d8-4356-93ca-4bb3b2f9c8af,good service,0.744,0.0,0.256
3151,f233692b-5a3f-4918-9331-8c12dcf38171,Great,1.0,0.0,0.0
3152,f3b87599-97ea-4fe1-b710-06d031f5bd23,Great,1.0,0.0,0.0
3153,2250711a-8a49-40ea-8b87-b9d708f997ce,it's good,0.744,0.0,0.256
3154,801f7c2e-f61c-4357-bee8-9e29e96c8a37,My very first order not recieved,0.0,0.0,1.0
3155,895d1d0d-0197-4fad-9ef6-9d09eba3319c,"I can't write when trying to open a ticket to customer support or during chat... The keyboard simply doesn't show up, and I can't even paste into it...",0.101,0.0,0.899
3156,a732ac9c-5eef-43ff-95d4-7024d109dc54,خدمة عملاء سيئة، المندوب وصل أكثر من طلب قبل طلبي ووصلني الاكل بارد ومعرق,0.0,0.0,1.0
3157,c4c4fae0-272a-47f6-82fb-d0302158d1bd,good,1.0,0.0,0.0
3158,fffd1df7-f737-4f7d-8772-08717184e91e,"They charged me more than required and customer service cannot solve issues , uninstalled the app , I don't recommend!",0.0,0.293,0.707
3159,1c1111c3-57d5-43c1-8f31-ceaccf6a6272,Order cancel option maafi,0.0,0.4,0.6
3160,441c0de2-917a-4371-8a5b-69bec7bbbe61,"Please everyone don't save your card in this app, my credit card got hacked and someone order some food using my card they even change my credit card pin code also, so I was lucky at the time I face this issue I blocked my card and I even complain to this app support but they don't care about your data...so be carefull",0.133,0.152,0.715
3161,5994e7cf-d3c7-4c99-9723-38f6538dd80e,"Very bad experience, says free delivery, but covers the cost from each & every item purchased, hungerstation has its own menu price list with higher rates than that of the source restaurant. Too bad !",0.054,0.197,0.749
3162,182d066d-b2fa-46e8-bb74-22ab978d173c,👎,0.0,0.0,0.0
3163,d5195798-f3e3-4866-9e25-4e0d6549b488,so good,0.762,0.0,0.238
3164,3ba95af2-e089-4e33-8bbb-d6ba69b2859d,this make my life easy when I'm busy at work no need to cook,0.17,0.129,0.702
3165,c93c2c8e-2987-42c5-a53f-7261f17de2b2,Wrong order received and customer service is saying i ordered wrong.... I have to waste the food as i am not eating it... Will Never use it again... After explaining customer care on the chat he just reply thanks for using good bye... Soo rude...,0.173,0.114,0.713
3166,c077d47c-60e5-48dc-ba92-8041ea6d6aae,"Many resturants prices are less than the app, add to it delivery charges !! Is it broker returant app with extra fees !!",0.0,0.129,0.871
3167,a007d3bc-d320-4088-96c1-6563a960a557,👍,0.0,0.0,0.0
3168,34fa1240-a2ab-448d-959c-776b47c00084,Best app,0.808,0.0,0.192
3169,a1bdad23-4b0f-4396-9747-824827780ffb,كود يعطيك 20 ريال @2M4WR73,0.0,0.0,1.0
3170,65d4e4b0-d079-46a3-a438-b50b0daa7f9f,غير جيد ابدا والتوصيل سيئ جدا .تطلب حاجه يجيك غير ما طلبت وما فيه وسيله تواصل مع الشركه,0.0,0.0,1.0
3171,58564a6b-974b-449f-ab16-780c72b8fafa,الاسعار مبالغ فيها حوالي ٢٥ بالميه زياده على كل منتج و خدمة عملاء يبغاله ٢٤ ساعه عشان يردون عليك، بمعنى اخر لا تاخذ طلبك من المندوب الا و الطلب ١٠٠ بالميه صح ولا بتبهدل نفسك,0.0,0.0,1.0
3172,1364ef51-3d9e-4e5d-a482-eb2dc3fc0d98,"Absolute garbage, worst customer service. They are the STC of food delivery services USE ANY OTHER APPLICATION THEY WILL MESS UP YOUR ORDERS AND NOT GIVE BACK YOUR MONEY.",0.0,0.214,0.786
3173,28d3a745-7f13-447e-94b3-4e74fb702905,impressive,1.0,0.0,0.0
3174,2c279327-c2a9-4455-be56-f18ef642d2bd,Gd,0.0,0.0,1.0
3175,c602be40-7264-4f07-8ce4-ba5030a8658a,It was good at the start but hunger station started adding extra fees so the food is more expensive now. And for this I give you 1 star.,0.069,0.088,0.844
3176,a3d42d9b-2a37-4d4a-a485-03a6a4874522,Great app,0.804,0.0,0.196
3177,076bad8f-adb2-4735-987c-c23603a7ecfc,Great app,0.804,0.0,0.196
3178,746acd27-65be-407f-80c7-8a5510161996,Every time i open the app it crashes. Iit says connection failed.,0.0,0.248,0.752
3179,dc61597b-3009-4339-a901-8d7800822321,Best,1.0,0.0,0.0
3180,60a609e5-f73f-4415-a501-42955433e773,Hi sir I am a rider with hunger stations since 1 year now my app is not working please help me,0.0,0.293,0.707
3181,a90b9e24-3962-4056-90ef-ed1f60123b27,TNANSLANTANGLATANGLAYSNGALA OLD YELLOW BRICKS,0.0,0.0,1.0
3182,c4831ec6-d701-4fbb-a762-672f2ad51d99,خدمة العملاء فيها ضعف,0.0,0.0,1.0
3183,2bc322b4-c58e-483b-b29c-aff4540ccb57,It's soon good,0.592,0.0,0.408
3184,9c75a0a5-b8df-456d-96eb-edffed4e5c34,"After suffering with other delivery apps, I'm always coming back to HangerStation 😎👍🏻",0.0,0.205,0.795
3185,d8d5c458-7000-4538-b344-194862dcf32b,انا بطلب كثير من الابلكيشن ..ومش بيعملي اي خصم علي الدرافري ..ده غير اني الدرافري غالي شوية,0.0,0.0,1.0
3186,04611ea0-00ee-4363-b528-203f1ca4e7ed,Time waste 🥺,0.0,0.737,0.263
3187,20c99daa-2be2-46ce-a17e-69e9aeda4ed9,"Never pay for food, until and unless you get the food. They will change the status to delivery without even delivering the person who ordered. Please do not use this service. My rating is Zero.",0.098,0.0,0.902
3188,74437a20-85ad-4856-b87c-5fefdf8a0380,أغلى من المطعم,0.0,0.0,1.0
3189,934f1459-a0be-4c88-85d7-d0c9f4bb1a4c,ممتاز وسريع والخيارات مناسبة,0.0,0.0,1.0
3190,ab8650ec-be1e-4fbc-83b4-85380b479682,very high delivery fees,0.0,0.0,1.0
3191,4d05a83a-37c6-4302-8676-cbfbbb0b53e6,"By far the worst customer service experience. This app will just steal your money and not deliver your order. I don't know how they're still operating. Out of my last 10 orders, 7 had major issues with them. Edit: Look at their bot reply. Not even here to deny it.",0.0,0.177,0.823
3192,7081c4ea-49ac-4c11-aad8-197911b84cfc,First it was a 5 star rating but after being left on read by the costumer service for 2 weeks because i had received other items in my order. *EDIT: of couse i will contact you via live chat when the actual problem it s that i was being left on read for 2 weeks on THE LIVE CHAT 😂😂😂😂 *EDIT 2: i wrote an email also and still no response after 2 days 🤣🤣🤣,0.0,0.092,0.908
3193,bbf948de-a3af-4345-b7dd-cc3b7ab29ec0,فارق الاسعار مرتفع بين المطعم وهنقر 20-30 ريال زيادة,0.0,0.0,1.0
3194,1dd6b4b4-d786-4aef-8730-3cf057d90484,One star for removing munchys,0.0,0.0,1.0
3195,9e613dcd-adfe-496c-94a5-619a77b75ca2,"Superb ❤❤❤ My husband has tested positive and is home isolated and unfortunately we are in another location.... the ease of the app is that I was able to order grocery for my husband and the communication with the delivery partner is also so easy ! Kudos , the grocery got delivered in 25 mins flat ! And I didn't have to call the delivery partner also .. all I had done was drop a message with my husbands number 👏👏👏👏",0.213,0.075,0.713
3196,29d35a57-a064-4712-bbd3-8917f8d72530,The app is not working properly,0.0,0.0,1.0
3197,d1e7a846-ea94-499a-b693-9c39b21b6193,خدمه زباله مع احترامي للزبايل,0.0,0.0,1.0
3198,c6ae7b8f-7ca3-4367-8331-615c38692be5,"Needs improvement, Customer support is one sided, you can't reach them. cash back needs work, prices for food is expensive. Update: they have taken my money and never returned since two months. Support closed my ticket many times without resolve.",0.18,0.07,0.75
3199,00dd0009-b0a7-4ea5-ad45-d62be7d76955,"very convinient, punctual with nice food😍😍",0.359,0.0,0.641
3200,a8cdd903-efa3-407b-b5e8-e04ceb9c6aab,🤙👌👍,0.0,0.0,1.0
3201,92b4fab2-dbe6-45b1-a6f1-1a9d0a77e8e6,Order cancelled after 40 minutes. Wasted my time and ruined my meal.,0.0,0.48,0.52
3202,b820617a-8c7c-4c83-b4ad-a8b96f463878,good,1.0,0.0,0.0
3203,44d849ff-8e61-4948-be5e-8b78d4beddd7,غصب علي اعطيتهم نجمة والا ما يستاهلون.... من اسوء التجارب.... خدمة عملاء سيئة جدا جدا.... عادي جدا يتأخرون في الطلب... يغلطون... واذا عرفت توصل لخدمة العملاء ماعندهم غير حل واحد وهو تعويضك برسوم التوصيل.... فعلا العمل الاحترافي والمميز صعب.... ولستم أهل له,0.0,0.0,1.0
3204,331dd32a-ac76-4648-b329-214f7b8cd74f,كذا مرة اوردر مدفوع يتلغي ولا استرد قيمته,0.0,0.0,1.0
3205,6c1aa837-2149-4c04-b7db-179694d1a2ae,very awesome app,0.687,0.0,0.313
3206,063ae33a-2717-4c17-b546-189e326062ef,Not working Always showing no internet connection and no method to ask for customer support,0.141,0.23,0.628
3207,93816278-34bb-4192-bdfb-1ad75de60f65,I can't order now?? What's the problem?,0.0,0.393,0.607
3208,a445e2b1-8810-4eb7-ab97-3633d1cccc05,Best app,0.808,0.0,0.192
3209,f65cccff-ced1-4452-afd7-68e1d6c0c193,good app in the world,0.42,0.0,0.58
3210,fcbe5f68-3ae7-43a4-ad4f-5313d210b499,Every time this application lacks!,0.0,0.0,1.0
3211,5f3b1f36-831d-44d2-bb25-fb9088b210b6,Food was not delivered help center terrible,0.0,0.517,0.483
3212,94075c1b-61db-4962-b1cc-68ba6e8a445e,شكراً لكم ❤️,0.0,0.0,1.0
3213,7df8e8bc-0875-4019-9648-4ad91448e18d,Good,1.0,0.0,0.0
3214,e3cbac23-67b9-4f86-95b8-551a67328bc8,good,1.0,0.0,0.0
3215,6b4ba26b-e67f-488e-8b42-340d5bc88fe0,good,1.0,0.0,0.0
3216,c0f8505f-fb1c-4e29-8f5a-d1fe4aae302a,This Application is not working properly keep saying connection failed,0.0,0.268,0.732
3217,e2b6c9d4-6302-41ec-85cf-82720435bba3,Excellent,1.0,0.0,0.0
3218,025e950b-bdf5-42f6-a9a8-48393a008c04,Good,1.0,0.0,0.0
3219,23448b42-f5ba-469e-a6cd-bb7833d9368e,"driver went to deliver 3 orders before bringing me my COLD tea , worst app and service.",0.0,0.227,0.773
3220,1fd31f67-149d-4b52-b65e-d0461532e670,"This app only works for me in mobile data and not in wifi , pls find the bug and fix it.",0.0,0.06,0.94
3221,29841da2-d5d0-48bc-b26a-fee6e99455d2,"اسوء برنامج توصيل ممكن تنزله, و اضافه على ذلك خدمة العملاء سيئه لا يمكن التواصل مع اي شخص في البرنامج",0.0,0.0,1.0
3222,c910c5db-ede3-42f6-8e04-90040192e154,It's so easy to order and so fast to deliver 😊😊,0.242,0.0,0.758
3223,fc77ffb0-406c-41f0-b946-fe03b8f8383c,The update on 3rd January made the Apps slower and frequently error.,0.0,0.197,0.803
